ds,state_id,store_id,y
2013-02-10,CA,CA_2,0
2013-02-10,CA,CA_3,0
2013-02-10,CA,CA_4,0
2013-02-10,TX,TX_1,0
2013-02-10,TX,TX_2,1
2013-02-10,TX,TX_3,1
2013-02-10,WI,WI_1,0
2013-02-10,WI,WI_2,0
2013-02-10,WI,WI_3,0
2013-02-11,CA,CA_1,0
2013-02-11,CA,CA_2,0
2013-02-11,CA,CA_3,0
2013-02-11,CA,CA_4,0
2013-02-11,TX,TX_1,1
2013-02-11,TX,TX_2,0
2013-02-11,TX,TX_3,6
2013-02-11,WI,WI_1,0
2013-02-11,WI,WI_2,0
2013-02-11,WI,WI_3,0
2013-02-12,CA,CA_1,0
2013-02-12,CA,CA_2,0
2013-02-12,CA,CA_3,0
2013-02-12,CA,CA_4,0
2013-02-12,TX,TX_1,0
2013-02-12,TX,TX_2,2
2013-02-12,TX,TX_3,1
2013-02-12,WI,WI_1,0
2013-02-12,WI,WI_2,0
2013-02-12,WI,WI_3,0
2013-02-13,CA,CA_1,0
2013-02-13,CA,CA_2,0
2013-02-13,CA,CA_3,0
2013-02-13,CA,CA_4,0
2013-02-13,TX,TX_1,0
2013-02-13,TX,TX_2,2
2013-02-13,TX,TX_3,1
2013-02-13,WI,WI_1,0
2013-02-13,WI,WI_2,0
2013-02-13,WI,WI_3,0
2013-02-14,CA,CA_1,0
2013-02-14,CA,CA_2,0
2013-02-14,CA,CA_3,0
2013-02-14,CA,CA_4,0
2013-02-14,TX,TX_1,0
2013-02-14,TX,TX_2,4
2013-02-14,TX,TX_3,0
2013-02-14,WI,WI_1,0
2013-02-14,WI,WI_2,0
2013-02-14,WI,WI_3,0
2013-02-15,CA,CA_1,0
2013-02-15,CA,CA_2,0
2013-02-15,CA,CA_3,0
2013-02-15,CA,CA_4,0
2013-02-15,TX,TX_1,0
2013-02-15,TX,TX_2,2
2013-02-15,TX,TX_3,1
2013-02-15,WI,WI_1,0
2013-02-15,WI,WI_2,0
2013-02-15,WI,WI_3,0
2013-02-16,CA,CA_1,0
2013-02-16,CA,CA_2,0
2013-02-16,CA,CA_3,0
2013-02-16,CA,CA_4,0
2013-02-16,TX,TX_1,2
2013-02-16,TX,TX_2,0
2013-02-16,TX,TX_3,1
2013-02-16,WI,WI_1,0
2013-02-16,WI,WI_2,0
2013-02-16,WI,WI_3,0
2013-02-17,CA,CA_1,0
2013-02-17,CA,CA_2,0
2013-02-17,CA,CA_3,0
2013-02-17,CA,CA_4,0
2013-02-17,TX,TX_1,0
2013-02-17,TX,TX_2,4
2013-02-17,TX,TX_3,0
2013-02-17,WI,WI_1,0
2013-02-17,WI,WI_2,0
2013-02-17,WI,WI_3,0
2013-02-18,CA,CA_1,0
2013-02-18,CA,CA_2,0
2013-02-18,CA,CA_3,0
2013-02-18,CA,CA_4,0
2013-02-18,TX,TX_1,1
2013-02-18,TX,TX_2,0
2013-02-18,TX,TX_3,5
2013-02-18,WI,WI_1,0
2013-02-18,WI,WI_2,0
2013-02-18,WI,WI_3,0
2013-02-19,CA,CA_1,0
2013-02-19,CA,CA_2,0
2013-02-19,CA,CA_3,0
2013-02-19,CA,CA_4,0
2013-02-19,TX,TX_1,4
2013-02-19,TX,TX_2,4
2013-02-19,TX,TX_3,8
2013-02-19,WI,WI_1,0
2013-02-19,WI,WI_2,0
2013-02-19,WI,WI_3,0
2013-02-20,CA,CA_1,0
2013-02-20,CA,CA_2,0
2013-02-20,CA,CA_3,0
2013-02-20,CA,CA_4,0
2013-02-20,TX,TX_1,0
2013-02-20,TX,TX_2,1
2013-02-20,TX,TX_3,0
2013-02-20,WI,WI_1,0
2013-02-20,WI,WI_2,0
2013-02-20,WI,WI_3,0
2013-02-21,CA,CA_1,0
2013-02-21,CA,CA_2,0
2013-02-21,CA,CA_3,0
2013-02-21,CA,CA_4,0
2013-02-21,TX,TX_1,1
2013-02-21,TX,TX_2,0
2013-02-21,TX,TX_3,4
2013-02-21,WI,WI_1,0
2013-02-21,WI,WI_2,0
2013-02-21,WI,WI_3,0
2013-02-22,CA,CA_1,0
2013-02-22,CA,CA_2,0
2013-02-22,CA,CA_3,0
2013-02-22,CA,CA_4,0
2013-02-22,TX,TX_1,1
2013-02-22,TX,TX_2,1
2013-02-22,TX,TX_3,0
2013-02-22,WI,WI_1,0
2013-02-22,WI,WI_2,0
2013-02-22,WI,WI_3,0
2013-02-23,CA,CA_1,0
2013-02-23,CA,CA_2,0
2013-02-23,CA,CA_3,0
2013-02-23,CA,CA_4,0
2013-02-23,TX,TX_1,0
2013-02-23,TX,TX_2,1
2013-02-23,TX,TX_3,0
2013-02-23,WI,WI_1,0
2013-02-23,WI,WI_2,0
2013-02-23,WI,WI_3,0
2013-02-24,CA,CA_1,0
2013-02-24,CA,CA_2,0
2013-02-24,CA,CA_3,0
2013-02-24,CA,CA_4,0
2013-02-24,TX,TX_1,6
2013-02-24,TX,TX_2,2
2013-02-24,TX,TX_3,8
2013-02-24,WI,WI_1,0
2013-02-24,WI,WI_2,0
2013-02-24,WI,WI_3,0
2013-02-25,CA,CA_1,0
2013-02-25,CA,CA_2,0
2013-02-25,CA,CA_3,0
2013-02-25,CA,CA_4,0
2013-02-25,TX,TX_1,0
2013-02-25,TX,TX_2,0
2013-02-25,TX,TX_3,1
2013-02-25,WI,WI_1,0
2013-02-25,WI,WI_2,0
2013-02-25,WI,WI_3,0
2013-02-26,CA,CA_1,0
2013-02-26,CA,CA_2,0
2013-02-26,CA,CA_3,0
2013-02-26,CA,CA_4,0
2013-02-26,TX,TX_1,0
2013-02-26,TX,TX_2,2
2013-02-26,TX,TX_3,1
2013-02-26,WI,WI_1,0
2013-02-26,WI,WI_2,0
2013-02-26,WI,WI_3,0
2013-02-27,CA,CA_1,0
2013-02-27,CA,CA_2,0
2013-02-27,CA,CA_3,0
2013-02-27,CA,CA_4,0
2013-02-27,TX,TX_1,0
2013-02-27,TX,TX_2,0
2013-02-27,TX,TX_3,0
2013-02-27,WI,WI_1,0
2013-02-27,WI,WI_2,0
2013-02-27,WI,WI_3,0
2013-02-28,CA,CA_1,0
2013-02-28,CA,CA_2,0
2013-02-28,CA,CA_3,0
2013-02-28,CA,CA_4,0
2013-02-28,TX,TX_1,0
2013-02-28,TX,TX_2,0
2013-02-28,TX,TX_3,0
2013-02-28,WI,WI_1,0
2013-02-28,WI,WI_2,0
2013-02-28,WI,WI_3,0
2013-03-01,CA,CA_1,0
2013-03-01,CA,CA_2,0
2013-03-01,CA,CA_3,0
2013-03-01,CA,CA_4,0
2013-03-01,TX,TX_1,0
2013-03-01,TX,TX_2,1
2013-03-01,TX,TX_3,1
2013-03-01,WI,WI_1,0
2013-03-01,WI,WI_2,0
2013-03-01,WI,WI_3,0
2013-03-02,CA,CA_1,0
2013-03-02,CA,CA_2,0
2013-03-02,CA,CA_3,0
2013-03-02,CA,CA_4,0
2013-03-02,TX,TX_1,0
2013-03-02,TX,TX_2,3
2013-03-02,TX,TX_3,0
2013-03-02,WI,WI_1,0
2013-03-02,WI,WI_2,0
2013-03-02,WI,WI_3,0
2013-03-03,CA,CA_1,0
2013-03-03,CA,CA_2,0
2013-03-03,CA,CA_3,0
2013-03-03,CA,CA_4,0
2013-03-03,TX,TX_1,1
2013-03-03,TX,TX_2,1
2013-03-03,TX,TX_3,3
2013-03-03,WI,WI_1,0
2013-03-03,WI,WI_2,0
2013-03-03,WI,WI_3,0
2013-03-04,CA,CA_1,0
2013-03-04,CA,CA_2,0
2013-03-04,CA,CA_3,0
2013-03-04,CA,CA_4,0
2013-03-04,TX,TX_1,0
2013-03-04,TX,TX_2,3
2013-03-04,TX,TX_3,1
2013-03-04,WI,WI_1,0
2013-03-04,WI,WI_2,0
2013-03-04,WI,WI_3,0
2013-03-05,CA,CA_1,0
2013-03-05,CA,CA_2,0
2013-03-05,CA,CA_3,0
2013-03-05,CA,CA_4,0
2013-03-05,TX,TX_1,1
2013-03-05,TX,TX_2,0
2013-03-05,TX,TX_3,4
2013-03-05,WI,WI_1,0
2013-03-05,WI,WI_2,0
2013-03-05,WI,WI_3,0
2013-03-06,CA,CA_1,0
2013-03-06,CA,CA_2,0
2013-03-06,CA,CA_3,0
2013-03-06,CA,CA_4,0
2013-03-06,TX,TX_1,0
2013-03-06,TX,TX_2,2
2013-03-06,TX,TX_3,1
2013-03-06,WI,WI_1,0
2013-03-06,WI,WI_2,0
2013-03-06,WI,WI_3,0
2013-03-07,CA,CA_1,0
2013-03-07,CA,CA_2,0
2013-03-07,CA,CA_3,0
2013-03-07,CA,CA_4,0
2013-03-07,TX,TX_1,0
2013-03-07,TX,TX_2,2
2013-03-07,TX,TX_3,1
2013-03-07,WI,WI_1,0
2013-03-07,WI,WI_2,0
2013-03-07,WI,WI_3,0
2013-03-08,CA,CA_1,0
2013-03-08,CA,CA_2,0
2013-03-08,CA,CA_3,0
2013-03-08,CA,CA_4,0
2013-03-08,TX,TX_1,0
2013-03-08,TX,TX_2,3
2013-03-08,TX,TX_3,1
2013-03-08,WI,WI_1,0
2013-03-08,WI,WI_2,0
2013-03-08,WI,WI_3,0
2013-03-09,CA,CA_1,0
2013-03-09,CA,CA_2,0
2013-03-09,CA,CA_3,0
2013-03-09,CA,CA_4,0
2013-03-09,TX,TX_1,0
2013-03-09,TX,TX_2,7
2013-03-09,TX,TX_3,1
2013-03-09,WI,WI_1,0
2013-03-09,WI,WI_2,0
2013-03-09,WI,WI_3,0
2013-03-10,CA,CA_1,0
2013-03-10,CA,CA_2,0
2013-03-10,CA,CA_3,0
2013-03-10,CA,CA_4,0
2013-03-10,TX,TX_1,2
2013-03-10,TX,TX_2,1
2013-03-10,TX,TX_3,2
2013-03-10,WI,WI_1,0
2013-03-10,WI,WI_2,0
2013-03-10,WI,WI_3,0
2013-03-11,CA,CA_1,0
2013-03-11,CA,CA_2,0
2013-03-11,CA,CA_3,0
2013-03-11,CA,CA_4,0
2013-03-11,TX,TX_1,0
2013-03-11,TX,TX_2,4
2013-03-11,TX,TX_3,0
2013-03-11,WI,WI_1,0
2013-03-11,WI,WI_2,0
2013-03-11,WI,WI_3,0
2013-03-12,CA,CA_1,0
2013-03-12,CA,CA_2,0
2013-03-12,CA,CA_3,0
2013-03-12,CA,CA_4,0
2013-03-12,TX,TX_1,2
2013-03-12,TX,TX_2,2
2013-03-12,TX,TX_3,1
2013-03-12,WI,WI_1,0
2013-03-12,WI,WI_2,0
2013-03-12,WI,WI_3,0
2013-03-13,CA,CA_1,0
2013-03-13,CA,CA_2,0
2013-03-13,CA,CA_3,0
2013-03-13,CA,CA_4,0
2013-03-13,TX,TX_1,1
2013-03-13,TX,TX_2,0
2013-03-13,TX,TX_3,3
2013-03-13,WI,WI_1,0
2013-03-13,WI,WI_2,0
2013-03-13,WI,WI_3,0
2013-03-14,CA,CA_1,0
2013-03-14,CA,CA_2,0
2013-03-14,CA,CA_3,0
2013-03-14,CA,CA_4,0
2013-03-14,TX,TX_1,0
2013-03-14,TX,TX_2,0
2013-03-14,TX,TX_3,1
2013-03-14,WI,WI_1,0
2013-03-14,WI,WI_2,0
2013-03-14,WI,WI_3,0
2013-03-15,CA,CA_1,0
2013-03-15,CA,CA_2,0
2013-03-15,CA,CA_3,4
2013-03-15,CA,CA_4,0
2013-03-15,TX,TX_1,1
2013-03-15,TX,TX_2,4
2013-03-15,TX,TX_3,0
2013-03-15,WI,WI_1,0
2013-03-15,WI,WI_2,0
2013-03-15,WI,WI_3,0
2013-03-16,CA,CA_1,0
2013-03-16,CA,CA_2,0
2013-03-16,CA,CA_3,0
2013-03-16,CA,CA_4,0
2013-03-16,TX,TX_1,2
2013-03-16,TX,TX_2,0
2013-03-16,TX,TX_3,2
2013-03-16,WI,WI_1,0
2013-03-16,WI,WI_2,0
2013-03-16,WI,WI_3,0
2013-03-17,CA,CA_1,0
2013-03-17,CA,CA_2,0
2013-03-17,CA,CA_3,0
2013-03-17,CA,CA_4,0
2013-03-17,TX,TX_1,0
2013-03-17,TX,TX_2,5
2013-03-17,TX,TX_3,0
2013-03-17,WI,WI_1,0
2013-03-17,WI,WI_2,0
2013-03-17,WI,WI_3,0
2013-03-18,CA,CA_1,0
2013-03-18,CA,CA_2,0
2013-03-18,CA,CA_3,0
2013-03-18,CA,CA_4,0
2013-03-18,TX,TX_1,0
2013-03-18,TX,TX_2,4
2013-03-18,TX,TX_3,5
2013-03-18,WI,WI_1,0
2013-03-18,WI,WI_2,0
2013-03-18,WI,WI_3,0
2013-03-19,CA,CA_1,0
2013-03-19,CA,CA_2,0
2013-03-19,CA,CA_3,0
2013-03-19,CA,CA_4,0
2013-03-19,TX,TX_1,0
2013-03-19,TX,TX_2,1
2013-03-19,TX,TX_3,1
2013-03-19,WI,WI_1,0
2013-03-19,WI,WI_2,0
2013-03-19,WI,WI_3,0
2013-03-20,CA,CA_1,0
2013-03-20,CA,CA_2,0
2013-03-20,CA,CA_3,0
2013-03-20,CA,CA_4,0
2013-03-20,TX,TX_1,0
2013-03-20,TX,TX_2,3
2013-03-20,TX,TX_3,2
2013-03-20,WI,WI_1,0
2013-03-20,WI,WI_2,0
2013-03-20,WI,WI_3,0
2013-03-21,CA,CA_1,0
2013-03-21,CA,CA_2,0
2013-03-21,CA,CA_3,0
2013-03-21,CA,CA_4,0
2013-03-21,TX,TX_1,0
2013-03-21,TX,TX_2,2
2013-03-21,TX,TX_3,0
2013-03-21,WI,WI_1,0
2013-03-21,WI,WI_2,0
2013-03-21,WI,WI_3,0
2013-03-22,CA,CA_1,0
2013-03-22,CA,CA_2,0
2013-03-22,CA,CA_3,1
2013-03-22,CA,CA_4,0
2013-03-22,TX,TX_1,1
2013-03-22,TX,TX_2,0
2013-03-22,TX,TX_3,3
2013-03-22,WI,WI_1,0
2013-03-22,WI,WI_2,0
2013-03-22,WI,WI_3,0
2013-03-23,CA,CA_1,0
2013-03-23,CA,CA_2,0
2013-03-23,CA,CA_3,0
2013-03-23,CA,CA_4,0
2013-03-23,TX,TX_1,2
2013-03-23,TX,TX_2,1
2013-03-23,TX,TX_3,0
2013-03-23,WI,WI_1,0
2013-03-23,WI,WI_2,0
2013-03-23,WI,WI_3,0
2013-03-24,CA,CA_1,0
2013-03-24,CA,CA_2,0
2013-03-24,CA,CA_3,0
2013-03-24,CA,CA_4,0
2013-03-24,TX,TX_1,0
2013-03-24,TX,TX_2,0
2013-03-24,TX,TX_3,1
2013-03-24,WI,WI_1,0
2013-03-24,WI,WI_2,0
2013-03-24,WI,WI_3,0
2013-03-25,CA,CA_1,0
2013-03-25,CA,CA_2,0
2013-03-25,CA,CA_3,0
2013-03-25,CA,CA_4,0
2013-03-25,TX,TX_1,0
2013-03-25,TX,TX_2,3
2013-03-25,TX,TX_3,0
2013-03-25,WI,WI_1,0
2013-03-25,WI,WI_2,0
2013-03-25,WI,WI_3,0
2013-03-26,CA,CA_1,0
2013-03-26,CA,CA_2,0
2013-03-26,CA,CA_3,0
2013-03-26,CA,CA_4,0
2013-03-26,TX,TX_1,0
2013-03-26,TX,TX_2,0
2013-03-26,TX,TX_3,1
2013-03-26,WI,WI_1,0
2013-03-26,WI,WI_2,0
2013-03-26,WI,WI_3,0
2013-03-27,CA,CA_1,0
2013-03-27,CA,CA_2,0
2013-03-27,CA,CA_3,0
2013-03-27,CA,CA_4,0
2013-03-27,TX,TX_1,0
2013-03-27,TX,TX_2,0
2013-03-27,TX,TX_3,0
2013-03-27,WI,WI_1,0
2013-03-27,WI,WI_2,0
2013-03-27,WI,WI_3,0
2013-03-28,CA,CA_1,0
2013-03-28,CA,CA_2,0
2013-03-28,CA,CA_3,0
2013-03-28,CA,CA_4,0
2013-03-28,TX,TX_1,3
2013-03-28,TX,TX_2,3
2013-03-28,TX,TX_3,0
2013-03-28,WI,WI_1,0
2013-03-28,WI,WI_2,0
2013-03-28,WI,WI_3,0
2013-03-29,CA,CA_1,0
2013-03-29,CA,CA_2,0
2013-03-29,CA,CA_3,1
2013-03-29,CA,CA_4,0
2013-03-29,TX,TX_1,0
2013-03-29,TX,TX_2,2
2013-03-29,TX,TX_3,2
2013-03-29,WI,WI_1,0
2013-03-29,WI,WI_2,0
2013-03-29,WI,WI_3,0
2013-03-30,CA,CA_1,0
2013-03-30,CA,CA_2,0
2013-03-30,CA,CA_3,0
2013-03-30,CA,CA_4,0
2013-03-30,TX,TX_1,0
2013-03-30,TX,TX_2,0
2013-03-30,TX,TX_3,4
2013-03-30,WI,WI_1,0
2013-03-30,WI,WI_2,0
2013-03-30,WI,WI_3,0
2013-03-31,CA,CA_1,0
2013-03-31,CA,CA_2,0
2013-03-31,CA,CA_3,0
2013-03-31,CA,CA_4,0
2013-03-31,TX,TX_1,0
2013-03-31,TX,TX_2,0
2013-03-31,TX,TX_3,1
2013-03-31,WI,WI_1,0
2013-03-31,WI,WI_2,0
2013-03-31,WI,WI_3,0
2013-04-01,CA,CA_1,0
2013-04-01,CA,CA_2,0
2013-04-01,CA,CA_3,0
2013-04-01,CA,CA_4,0
2013-04-01,TX,TX_1,2
2013-04-01,TX,TX_2,5
2013-04-01,TX,TX_3,1
2013-04-01,WI,WI_1,0
2013-04-01,WI,WI_2,0
2013-04-01,WI,WI_3,0
2013-04-02,CA,CA_1,0
2013-04-02,CA,CA_2,0
2013-04-02,CA,CA_3,0
2013-04-02,CA,CA_4,0
2013-04-02,TX,TX_1,0
2013-04-02,TX,TX_2,0
2013-04-02,TX,TX_3,4
2013-04-02,WI,WI_1,0
2013-04-02,WI,WI_2,0
2013-04-02,WI,WI_3,0
2013-04-03,CA,CA_1,0
2013-04-03,CA,CA_2,0
2013-04-03,CA,CA_3,0
2013-04-03,CA,CA_4,0
2013-04-03,TX,TX_1,1
2013-04-03,TX,TX_2,2
2013-04-03,TX,TX_3,3
2013-04-03,WI,WI_1,0
2013-04-03,WI,WI_2,0
2013-04-03,WI,WI_3,0
2013-04-04,CA,CA_1,0
2013-04-04,CA,CA_2,0
2013-04-04,CA,CA_3,0
2013-04-04,CA,CA_4,0
2013-04-04,TX,TX_1,1
2013-04-04,TX,TX_2,2
2013-04-04,TX,TX_3,0
2013-04-04,WI,WI_1,0
2013-04-04,WI,WI_2,0
2013-04-04,WI,WI_3,0
2013-04-05,CA,CA_1,0
2013-04-05,CA,CA_2,0
2013-04-05,CA,CA_3,0
2013-04-05,CA,CA_4,0
2013-04-05,TX,TX_1,1
2013-04-05,TX,TX_2,2
2013-04-05,TX,TX_3,0
2013-04-05,WI,WI_1,0
2013-04-05,WI,WI_2,0
2013-04-05,WI,WI_3,0
2013-04-06,CA,CA_1,0
2013-04-06,CA,CA_2,0
2013-04-06,CA,CA_3,0
2013-04-06,CA,CA_4,0
2013-04-06,TX,TX_1,1
2013-04-06,TX,TX_2,0
2013-04-06,TX,TX_3,0
2013-04-06,WI,WI_1,0
2013-04-06,WI,WI_2,0
2013-04-06,WI,WI_3,0
2013-04-07,CA,CA_1,0
2013-04-07,CA,CA_2,0
2013-04-07,CA,CA_3,0
2013-04-07,CA,CA_4,0
2013-04-07,TX,TX_1,8
2013-04-07,TX,TX_2,4
2013-04-07,TX,TX_3,6
2013-04-07,WI,WI_1,0
2013-04-07,WI,WI_2,0
2013-04-07,WI,WI_3,0
2013-04-08,CA,CA_1,0
2013-04-08,CA,CA_2,0
2013-04-08,CA,CA_3,0
2013-04-08,CA,CA_4,0
2013-04-08,TX,TX_1,0
2013-04-08,TX,TX_2,2
2013-04-08,TX,TX_3,2
2013-04-08,WI,WI_1,0
2013-04-08,WI,WI_2,0
2013-04-08,WI,WI_3,0
2013-04-09,CA,CA_1,0
2013-04-09,CA,CA_2,0
2013-04-09,CA,CA_3,0
2013-04-09,CA,CA_4,0
2013-04-09,TX,TX_1,2
2013-04-09,TX,TX_2,2
2013-04-09,TX,TX_3,1
2013-04-09,WI,WI_1,0
2013-04-09,WI,WI_2,0
2013-04-09,WI,WI_3,0
2013-04-10,CA,CA_1,0
2013-04-10,CA,CA_2,0
2013-04-10,CA,CA_3,0
2013-04-10,CA,CA_4,0
2013-04-10,TX,TX_1,2
2013-04-10,TX,TX_2,1
2013-04-10,TX,TX_3,1
2013-04-10,WI,WI_1,0
2013-04-10,WI,WI_2,0
2013-04-10,WI,WI_3,0
2013-04-11,CA,CA_1,0
2013-04-11,CA,CA_2,0
2013-04-11,CA,CA_3,0
2013-04-11,CA,CA_4,0
2013-04-11,TX,TX_1,6
2013-04-11,TX,TX_2,2
2013-04-11,TX,TX_3,0
2013-04-11,WI,WI_1,0
2013-04-11,WI,WI_2,0
2013-04-11,WI,WI_3,0
2013-04-12,CA,CA_1,0
2013-04-12,CA,CA_2,0
2013-04-12,CA,CA_3,0
2013-04-12,CA,CA_4,0
2013-04-12,TX,TX_1,0
2013-04-12,TX,TX_2,2
2013-04-12,TX,TX_3,2
2013-04-12,WI,WI_1,0
2013-04-12,WI,WI_2,0
2013-04-12,WI,WI_3,0
2013-04-13,CA,CA_1,0
2013-04-13,CA,CA_2,0
2013-04-13,CA,CA_3,0
2013-04-13,CA,CA_4,0
2013-04-13,TX,TX_1,0
2013-04-13,TX,TX_2,3
2013-04-13,TX,TX_3,5
2013-04-13,WI,WI_1,0
2013-04-13,WI,WI_2,0
2013-04-13,WI,WI_3,0
2013-04-14,CA,CA_1,0
2013-04-14,CA,CA_2,0
2013-04-14,CA,CA_3,0
2013-04-14,CA,CA_4,0
2013-04-14,TX,TX_1,2
2013-04-14,TX,TX_2,4
2013-04-14,TX,TX_3,0
2013-04-14,WI,WI_1,0
2013-04-14,WI,WI_2,0
2013-04-14,WI,WI_3,0
2013-04-15,CA,CA_1,0
2013-04-15,CA,CA_2,0
2013-04-15,CA,CA_3,0
2013-04-15,CA,CA_4,0
2013-04-15,TX,TX_1,13
2013-04-15,TX,TX_2,3
2013-04-15,TX,TX_3,3
2013-04-15,WI,WI_1,0
2013-04-15,WI,WI_2,0
2013-04-15,WI,WI_3,0
2013-04-16,CA,CA_1,0
2013-04-16,CA,CA_2,0
2013-04-16,CA,CA_3,1
2013-04-16,CA,CA_4,0
2013-04-16,TX,TX_1,0
2013-04-16,TX,TX_2,1
2013-04-16,TX,TX_3,0
2013-04-16,WI,WI_1,0
2013-04-16,WI,WI_2,0
2013-04-16,WI,WI_3,0
2013-04-17,CA,CA_1,0
2013-04-17,CA,CA_2,0
2013-04-17,CA,CA_3,0
2013-04-17,CA,CA_4,0
2013-04-17,TX,TX_1,1
2013-04-17,TX,TX_2,1
2013-04-17,TX,TX_3,1
2013-04-17,WI,WI_1,0
2013-04-17,WI,WI_2,0
2013-04-17,WI,WI_3,0
2013-04-18,CA,CA_1,0
2013-04-18,CA,CA_2,0
2013-04-18,CA,CA_3,0
2013-04-18,CA,CA_4,0
2013-04-18,TX,TX_1,2
2013-04-18,TX,TX_2,0
2013-04-18,TX,TX_3,0
2013-04-18,WI,WI_1,0
2013-04-18,WI,WI_2,0
2013-04-18,WI,WI_3,0
2013-04-19,CA,CA_1,0
2013-04-19,CA,CA_2,0
2013-04-19,CA,CA_3,0
2013-04-19,CA,CA_4,0
2013-04-19,TX,TX_1,1
2013-04-19,TX,TX_2,3
2013-04-19,TX,TX_3,1
2013-04-19,WI,WI_1,0
2013-04-19,WI,WI_2,0
2013-04-19,WI,WI_3,0
2013-04-20,CA,CA_1,0
2013-04-20,CA,CA_2,0
2013-04-20,CA,CA_3,0
2013-04-20,CA,CA_4,0
2013-04-20,TX,TX_1,0
2013-04-20,TX,TX_2,4
2013-04-20,TX,TX_3,0
2013-04-20,WI,WI_1,0
2013-04-20,WI,WI_2,0
2013-04-20,WI,WI_3,0
2013-04-21,CA,CA_1,0
2013-04-21,CA,CA_2,0
2013-04-21,CA,CA_3,0
2013-04-21,CA,CA_4,0
2013-04-21,TX,TX_1,1
2013-04-21,TX,TX_2,3
2013-04-21,TX,TX_3,0
2013-04-21,WI,WI_1,0
2013-04-21,WI,WI_2,0
2013-04-21,WI,WI_3,0
2013-04-22,CA,CA_1,0
2013-04-22,CA,CA_2,0
2013-04-22,CA,CA_3,0
2013-04-22,CA,CA_4,0
2013-04-22,TX,TX_1,0
2013-04-22,TX,TX_2,0
2013-04-22,TX,TX_3,0
2013-04-22,WI,WI_1,0
2013-04-22,WI,WI_2,0
2013-04-22,WI,WI_3,0
2013-04-23,CA,CA_1,0
2013-04-23,CA,CA_2,0
2013-04-23,CA,CA_3,0
2013-04-23,CA,CA_4,0
2013-04-23,TX,TX_1,0
2013-04-23,TX,TX_2,0
2013-04-23,TX,TX_3,5
2013-04-23,WI,WI_1,0
2013-04-23,WI,WI_2,0
2013-04-23,WI,WI_3,0
2013-04-24,CA,CA_1,0
2013-04-24,CA,CA_2,0
2013-04-24,CA,CA_3,0
2013-04-24,CA,CA_4,0
2013-04-24,TX,TX_1,2
2013-04-24,TX,TX_2,0
2013-04-24,TX,TX_3,1
2013-04-24,WI,WI_1,0
2013-04-24,WI,WI_2,0
2013-04-24,WI,WI_3,0
2013-04-25,CA,CA_1,0
2013-04-25,CA,CA_2,0
2013-04-25,CA,CA_3,0
2013-04-25,CA,CA_4,0
2013-04-25,TX,TX_1,0
2013-04-25,TX,TX_2,0
2013-04-25,TX,TX_3,1
2013-04-25,WI,WI_1,0
2013-04-25,WI,WI_2,0
2013-04-25,WI,WI_3,0
2013-04-26,CA,CA_1,0
2013-04-26,CA,CA_2,0
2013-04-26,CA,CA_3,0
2013-04-26,CA,CA_4,0
2013-04-26,TX,TX_1,2
2013-04-26,TX,TX_2,1
2013-04-26,TX,TX_3,0
2013-04-26,WI,WI_1,0
2013-04-26,WI,WI_2,0
2013-04-26,WI,WI_3,0
2013-04-27,CA,CA_1,0
2013-04-27,CA,CA_2,0
2013-04-27,CA,CA_3,0
2013-04-27,CA,CA_4,0
2013-04-27,TX,TX_1,3
2013-04-27,TX,TX_2,0
2013-04-27,TX,TX_3,4
2013-04-27,WI,WI_1,0
2013-04-27,WI,WI_2,0
2013-04-27,WI,WI_3,0
2013-04-28,CA,CA_1,0
2013-04-28,CA,CA_2,0
2013-04-28,CA,CA_3,0
2013-04-28,CA,CA_4,0
2013-04-28,TX,TX_1,3
2013-04-28,TX,TX_2,0
2013-04-28,TX,TX_3,1
2013-04-28,WI,WI_1,0
2013-04-28,WI,WI_2,0
2013-04-28,WI,WI_3,0
2013-04-29,CA,CA_1,0
2013-04-29,CA,CA_2,0
2013-04-29,CA,CA_3,2
2013-04-29,CA,CA_4,4
2013-04-29,TX,TX_1,0
2013-04-29,TX,TX_2,0
2013-04-29,TX,TX_3,0
2013-04-29,WI,WI_1,2
2013-04-29,WI,WI_2,3
2013-04-29,WI,WI_3,4
2013-04-30,CA,CA_1,0
2013-04-30,CA,CA_2,5
2013-04-30,CA,CA_3,2
2013-04-30,CA,CA_4,0
2013-04-30,TX,TX_1,0
2013-04-30,TX,TX_2,3
2013-04-30,TX,TX_3,1
2013-04-30,WI,WI_1,2
2013-04-30,WI,WI_2,2
2013-04-30,WI,WI_3,1
2013-05-01,CA,CA_1,4
2013-05-01,CA,CA_2,4
2013-05-01,CA,CA_3,9
2013-05-01,CA,CA_4,2
2013-05-01,TX,TX_1,0
2013-05-01,TX,TX_2,0
2013-05-01,TX,TX_3,1
2013-05-01,WI,WI_1,3
2013-05-01,WI,WI_2,1
2013-05-01,WI,WI_3,4
2013-05-02,CA,CA_1,7
2013-05-02,CA,CA_2,0
2013-05-02,CA,CA_3,5
2013-05-02,CA,CA_4,2
2013-05-02,TX,TX_1,0
2013-05-02,TX,TX_2,0
2013-05-02,TX,TX_3,0
2013-05-02,WI,WI_1,0
2013-05-02,WI,WI_2,1
2013-05-02,WI,WI_3,5
2013-05-03,CA,CA_1,3
2013-05-03,CA,CA_2,1
2013-05-03,CA,CA_3,3
